5.1 0.777822 0.14764 0.0658026 0.00752937 0.001206 0
5.2 0.767878 0.154285 0.0687535 0.00785859 0.00122497 0
5.3 0.756697 0.162017 0.0718373 0.00820167 0.00124723 0
5.4 0.744087 0.171004 0.0750756 0.00856087 0.00127327 0
5.5 0.729821 0.181442 0.0784936 0.00893884 0.00130364 0
5.6 0.713641 0.193561 0.0821203 0.00933861 0.00133901 0
5.7 0.695244 0.207623 0.0859892 0.0097637 0.00138015 0
5.8 0.67429 0.223925 0.0901393 0.0102182 0.00142795 0
5.9 0.650401 0.242794 0.0946152 0.0107067 0.00148345 0
6 0.623169 0.26458 0.0994684 0.0112347 0.00154782 0
6.1 0.592178 0.289634 0.104757 0.0118082 0.00162239 0
6.2 0.557039 0.318271 0.110547 0.0124342 0.00170858 0
6.3 0.51745 0.350714 0.116909 0.01312 0.00180786 0
6.4 0.513829 0.346456 0.12392 0.0138739 0.00192165 0
6.5 0.509955 0.342562 0.130845 0.0146228 0.00201458 0
6.6 0.505809 0.339046 0.137692 0.0153681 0.00208438 0
6.7 0.50137 0.335922 0.144468 0.0161111 0.00212845 0
6.8 0.496616 0.333205 0.151182 0.0168532 0.00214392 0
6.9 0.49152 0.330914 0.157842 0.0175961 0.00212776 0
7 0.486062 0.329036 0.164456 0.0183336 0.00211338 0
7.1 0.480212 0.327589 0.171032 0.0190666 0.00210082 0
7.2 0.47394 0.326595 0.177579 0.019796 0.00209014 0
7.3 0.467214 0.326075 0.184106 0.0205229 0.00208138 0
7.4 0.459999 0.326056 0.190623 0.0212482 0.0020746 0
7.5 0.452257 0.326561 0.197139 0.0219729 0.00206987 0
7.6 0.443947 0.327622 0.203665 0.0226984 0.00206729 0
7.7 0.435028 0.329267 0.210213 0.0234256 0.00206696 0
7.8 0.425454 0.331528 0.216793 0.024156 0.002069 0
7.9 0.415178 0.33444 0.223418 0.0248908 0.00207355 0
8 0.404152 0.338034 0.230102 0.0256314 0.00208073 0
8.1 0.392328 0.342345 0.236857 0.0263793 0.00209069 0
8.2 0.379657 0.347404 0.243699 0.027136 0.00210357 0
8.3 0.366095 0.353241 0.250641 0.0279031 0.00211952 0
8.4 0.351602 0.359877 0.257701 0.0286823 0.00213868 0
8.5 0.336145 0.367326 0.264893 0.0294753 0.00216118 0
8.6 0.319704 0.375592 0.272233 0.0302839 0.00218715 0
8.7 0.302277 0.384657 0.279739 0.0311099 0.00221668 0
8.8 0.283884 0.394485 0.287426 0.0319549 0.0022498 0
8.9 0.264575 0.405008 0.29531 0.0328207 0.0022865 0
9 0.244437 0.416124 0.303404 0.0337088 0.00232669 0
9.1 0.223601 0.427689 0.31172 0.0346205 0.00237016 0
9.2 0.202249 0.439511 0.320267 0.0355569 0.0024166 0
9.3 0.200478 0.431488 0.32905 0.0365187 0.0024655 0
9.4 0.198598 0.423765 0.337673 0.0374663 0.00249833 0
9.5 0.196602 0.416342 0.346141 0.0384004 0.00251472 0
9.6 0.194484 0.409219 0.354461 0.0393218 0.00251443 0
9.7 0.192238 0.402396 0.362638 0.0402311 0.00249733 0
9.8 0.189856 0.395873 0.370678 0.041129 0.00246345 0
9.9 0.187334 0.389634 0.378588 0.0420124 0.00243093 0
10 0.184665 0.38368 0.386373 0.0428817 0.00239977 0
10.1 0.181841 0.378012 0.394039 0.0437378 0.00236993 0
10.2 0.166718 0.384768 0.401592 0.0445812 0.00234142 0
10.3 0.152606 0.390352 0.40928 0.0454367 0.00232514 0
10.4 0.139502 0.394796 0.417079 0.0463022 0.00231975 0
10.5 0.127389 0.398144 0.424968 0.0471754 0.00232398 0
10.6 0.116234 0.400452 0.432923 0.0480541 0.00233657 0
10.7 0.105999 0.401784 0.440924 0.0489364 0.00235634 0
10.8 0.0966338 0.402221 0.448952 0.0498226 0.00237122 0
10.9 0.0880868 0.401833 0.456988 0.0507107 0.00238146 0
11 0.0803034 0.400694 0.465017 0.0515989 0.00238734 0
11.1 0.0732279 0.398875 0.473022 0.0524855 0.00238919 0
11.2 0.0668051 0.396447 0.480991 0.0533688 0.00238732 0
11.3 0.0609813 0.393477 0.488912 0.0542475 0.00238207 0
11.4 0.0557051 0.390028 0.496773 0.0551204 0.00237376 0
11.5 0.0509276 0.386158 0.504565 0.0559862 0.00236269 0
11.6 0.0466032 0.381924 0.51228 0.0568441 0.00234918 0
11.7 0.0426894 0.377374 0.519909 0.0576932 0.00233349 0
11.8 0.0391469 0.372556 0.527448 0.0585327 0.0023159 0
11.9 0.0359399 0.367511 0.534891 0.059362 0.00229665 0
12 0.0330355 0.362276 0.542232 0.0601806 0.00227596 0
12.1 0.0304039 0.356885 0.549469 0.0609879 0.00225406 0
12.2 0.0280179 0.35137 0.556598 0.0617837 0.00223112 0
12.3 0.0258531 0.345756 0.563616 0.0625675 0.00220732 0
12.4 0.0238875 0.340068 0.570522 0.0633392 0.0021828 0
12.5 0.0221012 0.334328 0.577315 0.0640986 0.00215772 0
12.6 0.0204764 0.328554 0.583992 0.0648454 0.00213219 0
12.7 0.018997 0.322762 0.590555 0.0655797 0.00210631 0
12.8 0.0176487 0.316969 0.597001 0.0663014 0.0020802 0
12.9 0.0164185 0.311186 0.603331 0.0670103 0.00205393 0
13 0.015295 0.305425 0.609546 0.0677067 0.00202758 0
13.1 0.0142677 0.299695 0.615645 0.0683904 0.00200122 0
13.2 0.0133274 0.294006 0.62163 0.0690615 0.00197491 0
13.3 0.0124658 0.288364 0.627501 0.0697202 0.00194869 0
13.4 0.0116753 0.282776 0.63326 0.0703664 0.00192262 0
13.5 0.0109493 0.277247 0.638906 0.0710004 0.00189673 0
13.6 0.0102817 0.271783 0.644442 0.0716223 0.00187105 0
13.7 0.00966721 0.266386 0.649869 0.0722321 0.00184562 0
13.8 0.00910089 0.261061 0.655187 0.07283 0.00182046 0
13.9 0.00857841 0.25581 0.6604 0.0734162 0.00179559 0
14 0.00809582 0.250636 0.665507 0.0739908 0.00177103 0
14.1 0.0076496 0.245539 0.67051 0.074554 0.00174679 0
14.2 0.00723654 0.240522 0.675412 0.075106 0.00172289 0
14.3 0.00685376 0.235586 0.680214 0.0756469 0.00169934 0
14.4 0.00649867 0.230732 0.684916 0.076177 0.00167614 0
14.5 0.00616892 0.22596 0.689522 0.0766963 0.0016533 0
14.6 0.00586236 0.22127 0.694032 0.0772051 0.00163084 0
14.7 0.00557709 0.216662 0.698448 0.0777035 0.00160874 0
14.8 0.00531135 0.212137 0.702773 0.0781917 0.00158702 0
14.9 0.00506355 0.207695 0.707006 0.07867 0.00156567 0
15 0.00483226 0.203334 0.711151 0.0791385 0.0015447 0
15.1 0.00461617 0.199054 0.715209 0.0795973 0.0015241 0
15.2 0.00441409 0.194855 0.719181 0.0800466 0.00150388 0
15.3 0.00422492 0.190736 0.723069 0.0804867 0.00148403 0
15.4 0.00404769 0.186696 0.726874 0.0809177 0.00146455 0
15.5 0.00388149 0.182734 0.730599 0.0813397 0.00144544 0
15.6 0.0037255 0.17885 0.734245 0.081753 0.00142669 0
15.7 0.00357895 0.175042 0.737813 0.0821577 0.0014083 0
15.8 0.00344117 0.17131 0.741305 0.082554 0.00139026 0
15.9 0.00331151 0.167652 0.744722 0.0829421 0.00137258 0
16 0.00318941 0.164068 0.748066 0.083322 0.00135525 0
16.1 0.00307432 0.160555 0.751338 0.0836941 0.00133826 0
16.2 0.00296575 0.157114 0.75454 0.0840583 0.00132161 0
16.3 0.00286327 0.153743 0.757673 0.084415 0.00130529 0
16.4 0.00276644 0.150441 0.760739 0.0847642 0.00128931 0
16.5 0.0026749 0.147207 0.763739 0.0851061 0.00127364 0
16.6 0.0025883 0.144039 0.766674 0.0854408 0.0012583 0
16.7 0.0025063 0.140936 0.769546 0.0857685 0.00124327 0
16.8 0.0024286 0.137898 0.772355 0.0860894 0.00122854 0
16.9 0.00235494 0.134923 0.775104 0.0864035 0.00121412 0
17 0.00228505 0.13201 0.777794 0.0867111 0.0012 0
17.1 0.0022187 0.129158 0.780425 0.0870122 0.00118617 0
17.2 0.00215567 0.126366 0.782999 0.0873071 0.00117263 0
17.3 0.00209575 0.123632 0.785517 0.0875957 0.00115937 0
17.4 0.00203875 0.120956 0.787981 0.0878783 0.00114638 0
17.5 0.00198451 0.118336 0.790391 0.088155 0.00113367 0
17.6 0.00193285 0.115771 0.792749 0.0884258 0.00112123 0
17.7 0.00188363 0.113261 0.795055 0.088691 0.00110905 0
17.8 0.0018367 0.110804 0.797311 0.0889507 0.00109712 0
17.9 0.00179193 0.108399 0.799518 0.0892049 0.00108545 0
18 0.0017492 0.106046 0.801677 0.0894538 0.00107402 0
18.1 0.0017084 0.103742 0.803789 0.0896975 0.00106283 0
18.2 0.00166941 0.101488 0.805855 0.0899361 0.00105189 0
18.3 0.00163214 0.0992814 0.807876 0.0901696 0.00104117 0
18.4 0.00159649 0.0971222 0.809852 0.0903984 0.00103068 0
18.5 0.00156238 0.0950093 0.811786 0.0906223 0.00102042 0
18.6 0.00152973 0.0929415 0.813677 0.0908416 0.00101038 0
18.7 0.00149845 0.0909182 0.815527 0.0910562 0.00100055 0
18.8 0.00146848 0.0889382 0.817336 0.0912665 0.000990926 0
18.9 0.00143974 0.0870008 0.819106 0.0914723 0.000981513 0
19 0.00141219 0.085105 0.820837 0.0916738 0.000972301 0
19.1 0.00138575 0.0832501 0.82253 0.0918712 0.000963287 0
19.2 0.00136036 0.081435 0.824186 0.0920644 0.000954466 0
19.3 0.00133599 0.0796591 0.825805 0.0922536 0.000945835 0
19.4 0.00131258 0.0779215 0.82739 0.0924389 0.00093739 0
19.5 0.00129007 0.0762214 0.828939 0.0926204 0.000929126 0
19.6 0.00126844 0.0745581 0.830454 0.0927981 0.000921041 0
19.7 0.00124763 0.0729306 0.831937 0.0929721 0.000913129 0
19.8 0.00122761 0.0713384 0.833386 0.0931425 0.000905389 0
19.9 0.00120834 0.0697806 0.834804 0.0933094 0.000897815 0
20 0.00118979 0.0682565 0.83619 0.0934728 0.000890405 0
20.1 0.00117192 0.0667655 0.837547 0.0936328 0.000883156 0
20.2 0.0011547 0.0653067 0.838873 0.0937896 0.000876063 0
20.3 0.00113811 0.0638796 0.84017 0.0939431 0.000869123 0
20.4 0.00112211 0.0624835 0.841439 0.0940935 0.000862334 0
20.5 0.00110668 0.0611176 0.842679 0.0942408 0.000855691 0
20.6 0.0010918 0.0597814 0.843893 0.0943851 0.000849193 0
20.7 0.00107744 0.0584742 0.845079 0.0945264 0.000842835 0
20.8 0.00106357 0.0571954 0.84624 0.0946648 0.000836616 0
20.9 0.00105019 0.0559444 0.847375 0.0948003 0.000830531 0
21 0.00103726 0.0547206 0.848484 0.0949332 0.000824578 0
21.1 0.00102476 0.0535234 0.84957 0.0950633 0.000818755 0
21.2 0.00101269 0.0523522 0.850631 0.0951907 0.000813058 0
21.3 0.00100103 0.0512066 0.851669 0.0953156 0.000807485 0
21.4 0.000989744 0.0500858 0.852684 0.0954379 0.000802033 0
21.5 0.000978834 0.0489895 0.853677 0.0955577 0.000796699 0
21.6 0.00096828 0.0479171 0.854648 0.0956752 0.000791481 0
21.7 0.000958068 0.046868 0.855597 0.0957902 0.000786377 0
21.8 0.000948185 0.0458418 0.856526 0.0959029 0.000781384 0
21.9 0.000938617 0.044838 0.857434 0.0960134 0.0007765 0
22 0.000929354 0.043856 0.858321 0.0961216 0.000771722 0
22.1 0.000920382 0.0428955 0.859189 0.0962277 0.000767048 0
22.2 0.000911692 0.0419559 0.860038 0.0963316 0.000762476 0
22.3 0.000903271 0.0410369 0.860868 0.0964335 0.000758003 0
22.4 0.000895112 0.0401378 0.86168 0.0965333 0.000753628 0
22.5 0.000887202 0.0392584 0.862474 0.0966311 0.000749348 0
22.6 0.000879535 0.0383982 0.86325 0.096727 0.000745161 0
22.7 0.0008721 0.0375568 0.864009 0.096821 0.000741066 0
22.8 0.000864889 0.0367338 0.864751 0.0969131 0.00073706 0
22.9 0.000857894 0.0359287 0.865477 0.0970034 0.000733141 0
23 0.000851108 0.0351413 0.866186 0.0970919 0.000729308 0
23.1 0.000844523 0.034371 0.86688 0.0971786 0.000725559 0
23.2 0.000838131 0.0336176 0.867559 0.0972637 0.000721891 0
23.3 0.000831927 0.0328806 0.868222 0.0973471 0.000718303 0
23.4 0.000825904 0.0321598 0.868871 0.0974289 0.000714794 0
23.5 0.000820055 0.0314547 0.869505 0.097509 0.000711361 0
23.6 0.000814375 0.030765 0.870125 0.0975876 0.000708003 0
23.7 0.000808858 0.0300904 0.870731 0.0976647 0.000704719 0
23.8 0.000803498 0.0294306 0.871324 0.0977403 0.000701506 0
23.9 0.00079829 0.0287852 0.871904 0.0978144 0.000698363 0
24 0.000793229 0.0281539 0.87247 0.0978871 0.000695289 0
24.1 0.00078831 0.0275365 0.873025 0.0979584 0.000692282 0
24.2 0.000783529 0.0269325 0.873566 0.0980284 0.000689341 0
24.3 0.000778881 0.0263418 0.874096 0.098097 0.000686464 0
24.4 0.000774362 0.025764 0.874614 0.0981643 0.00068365 0
24.5 0.000769967 0.0251988 0.87512 0.0982303 0.000680898 0
24.6 0.000765693 0.024646 0.875615 0.098295 0.000678205 0
24.7 0.000761535 0.0241054 0.876099 0.0983586 0.000675571 0
24.8 0.000757491 0.0235765 0.876572 0.0984209 0.000672995 0
24.9 0.000753557 0.0230593 0.877035 0.0984821 0.000670476 0
25 0.000749728 0.0225533 0.877487 0.0985421 0.000668011 0
25.1 0.000746003 0.0220585 0.877929 0.098601 0.0006656 0
25.2 0.000742377 0.0215745 0.878361 0.0986588 0.000663242 0
25.3 0.000738847 0.0211011 0.878784 0.0987156 0.000660935 0
25.4 0.000735412 0.020638 0.879197 0.0987713 0.000658679 0
25.5 0.000732067 0.0201851 0.8796 0.0988259 0.000656472 0
25.6 0.00072881 0.0197422 0.879995 0.0988796 0.000654314 0
25.7 0.000725639 0.0193089 0.880381 0.0989323 0.000652202 0
25.8 0.000722551 0.0188852 0.880758 0.098984 0.000650137 0
25.9 0.000719543 0.0184707 0.881127 0.0990348 0.000648117 0
26 0.000716613 0.0180653 0.881487 0.0990846 0.000646141 0
26.1 0.00071376 0.0176688 0.88184 0.0991336 0.000644208 0
26.2 0.000710979 0.017281 0.882184 0.0991817 0.000642318 0
26.3 0.000708271 0.0169017 0.882521 0.0992289 0.000640469 0
26.4 0.000705631 0.0165307 0.88285 0.0992753 0.00063866 0
26.5 0.000703059 0.0161678 0.883171 0.0993209 0.000636891 0
26.6 0.000700553 0.0158129 0.883486 0.0993657 0.000635161 0
26.7 0.00069811 0.0154658 0.883793 0.0994097 0.000633468 0
26.8 0.000695729 0.0151263 0.884093 0.0994529 0.000631812 0
26.9 0.000693407 0.0147942 0.884387 0.0994953 0.000630193 0
27 0.000691145 0.0144694 0.884674 0.0995371 0.000628609 0
27.1 0.000688939 0.0141517 0.884954 0.0995781 0.00062706 0
27.2 0.000686788 0.0138411 0.885228 0.0996184 0.000625544 0
27.3 0.000684691 0.0135372 0.885496 0.099658 0.000624062 0
27.4 0.000682646 0.01324 0.885758 0.099697 0.000622612 0
27.5 0.000680652 0.0129493 0.886014 0.0997353 0.000621194 0
27.6 0.000678707 0.0126649 0.886264 0.0997729 0.000619807 0
27.7 0.00067681 0.0123869 0.886508 0.0998099 0.00061845 0
27.8 0.00067496 0.0121149 0.886747 0.0998463 0.000617122 0
27.9 0.000673155 0.0118489 0.88698 0.0998821 0.000615824 0
28 0.000671394 0.0115887 0.887208 0.0999173 0.000614554 0
28.1 0.000669676 0.0113342 0.887431 0.099952 0.000613312 0
28.2 0.000668001 0.0110853 0.887649 0.099986 0.000612097 0
28.3 0.000666366 0.0108419 0.887861 0.10002 0.000610909 0
28.4 0.00066477 0.0106038 0.888069 0.100053 0.000609747 0
28.5 0.000663214 0.010371 0.888272 0.100085 0.00060861 0
28.6 0.000661695 0.0101432 0.888471 0.100117 0.000607498 0
28.7 0.000660212 0.00992047 0.888665 0.100148 0.00060641 0
28.8 0.000658765 0.00970261 0.888854 0.100179 0.000605346 0
28.9 0.000657353 0.00948953 0.889039 0.10021 0.000604305 0
29 0.000655975 0.00928113 0.88922 0.10024 0.000603287 0
29.1 0.00065463 0.0090773 0.889397 0.100269 0.000602291 0
29.2 0.000653316 0.00887794 0.889569 0.100298 0.000601317 0
29.3 0.000652035 0.00868296 0.889738 0.100327 0.000600364 0
29.4 0.000650783 0.00849226 0.889902 0.100355 0.000599432 0
29.5 0.000649561 0.00830575 0.890063 0.100383 0.000598521 0
29.6 0.000648368 0.00812333 0.89022 0.10041 0.000597629 0
29.7 0.000647204 0.00794491 0.890374 0.100437 0.000596757 0
29.8 0.000646067 0.00777041 0.890524 0.100464 0.000595904 0
29.9 0.000644956 0.00759974 0.89067 0.10049 0.000595069 0
30 0.000643872 0.00743282 0.890813 0.100516 0.000594253 0
30.1 0.000642813 0.00726956 0.890953 0.100541 0.000593454 0
30.2 0.000641779 0.00710989 0.891089 0.100566 0.000592673 0
30.3 0.000640769 0.00695372 0.891223 0.100591 0.000591909 0
30.4 0.000639783 0.00680098 0.891353 0.100615 0.000591162 0
30.5 0.00063882 0.0066516 0.89148 0.100639 0.000590431 0
30.6 0.000637879 0.00650549 0.891604 0.100663 0.000589716 0
30.7 0.00063696 0.00636259 0.891725 0.100687 0.000589016 0
30.8 0.000636063 0.00622283 0.891843 0.10071 0.000588332 0
30.9 0.000635186 0.00608614 0.891959 0.100732 0.000587663 0
31 0.00063433 0.00595245 0.892071 0.100755 0.000587008 0
31.1 0.000633493 0.0058217 0.892181 0.100777 0.000586368 0
31.2 0.000632676 0.00569381 0.892289 0.100799 0.000585741 0
31.3 0.000631877 0.00556874 0.892394 0.10082 0.000585128 0
31.4 0.000631097 0.00544641 0.892496 0.100842 0.000584529 0
31.5 0.000630335 0.00532677 0.892596 0.100863 0.000583943 0
31.6 0.000629591 0.00520975 0.892694 0.100884 0.000583369 0
31.7 0.000628863 0.00509531 0.892789 0.100904 0.000582808 0
31.8 0.000628152 0.00498338 0.892882 0.100924 0.000582259 0
31.9 0.000627458 0.0048739 0.892973 0.100944 0.000581722 0
32 0.000626779 0.00476683 0.893061 0.100964 0.000581197 0
32.1 0.000626116 0.00466211 0.893147 0.100984 0.000580683 0
32.2 0.000625467 0.00455969 0.893232 0.101003 0.00058018 0
32.3 0.000624834 0.00445953 0.893314 0.101022 0.000579689 0
32.4 0.000624215 0.00436156 0.893394 0.101041 0.000579208 0
32.5 0.00062361 0.00426574 0.893472 0.101059 0.000578737 0
32.6 0.000623019 0.00417203 0.893549 0.101078 0.000578277 0
32.7 0.000622441 0.00408037 0.893623 0.101096 0.000577827 0
32.8 0.000621877 0.00399073 0.893696 0.101114 0.000577386 0
32.9 0.000621325 0.00390305 0.893767 0.101132 0.000576955 0
33 0.000620785 0.00381731 0.893836 0.10115 0.000576534 0
33.1 0.000620258 0.00373344 0.893903 0.101167 0.000576121 0
33.2 0.000619742 0.00365142 0.893969 0.101184 0.000575718 0
33.3 0.000619239 0.0035712 0.894033 0.101201 0.000575323 0
33.4 0.000618746 0.00349274 0.894095 0.101218 0.000574937 0
33.5 0.000618265 0.00341601 0.894156 0.101235 0.00057456 0
33.6 0.000617794 0.00334096 0.894216 0.101251 0.00057419 0
33.7 0.000617334 0.00326756 0.894273 0.101268 0.000573829 0
33.8 0.000616884 0.00319577 0.89433 0.101284 0.000573475 0
33.9 0.000616445 0.00312556 0.894385 0.1013 0.000573129 0
34 0.000616015 0.00305689 0.894438 0.101316 0.000572791 0
34.1 0.000615595 0.00298972 0.894491 0.101332 0.000572459 0
34.2 0.000615184 0.00292404 0.894541 0.101347 0.000572135 0
34.3 0.000614782 0.0028598 0.894591 0.101363 0.000571818 0
34.4 0.000614389 0.00279696 0.894639 0.101378 0.000571508 0
34.5 0.000614005 0.00273551 0.894686 0.101393 0.000571205 0
34.6 0.00061363 0.00267541 0.894732 0.101408 0.000570908 0
34.7 0.000613263 0.00261663 0.894776 0.101423 0.000570618 0
34.8 0.000612904 0.00255914 0.89482 0.101438 0.000570334 0
34.9 0.000612553 0.00250291 0.894862 0.101453 0.000570056 0
35 0.000612209 0.00244792 0.894903 0.101467 0.000569784 0
35.1 0.000611874 0.00239413 0.894943 0.101481 0.000569518 0
35.2 0.000611545 0.00234153 0.894982 0.101496 0.000569257 0
35.3 0.000611225 0.00229009 0.89502 0.10151 0.000569003 0
35.4 0.000610911 0.00223977 0.895057 0.101524 0.000568753 0
35.5 0.000610604 0.00219056 0.895092 0.101538 0.00056851 0
35.6 0.000610303 0.00214243 0.895127 0.101552 0.000568271 0
35.7 0.00061001 0.00209535 0.895161 0.101565 0.000568038 0
35.8 0.000609723 0.00204932 0.895194 0.101579 0.000567809 0
35.9 0.000609442 0.00200429 0.895226 0.101593 0.000567586 0
36 0.000609167 0.00196025 0.895257 0.101606 0.000567367 0
36.1 0.000608898 0.00191718 0.895287 0.101619 0.000567153 0
36.2 0.000608636 0.00187506 0.895317 0.101633 0.000566944 0
36.3 0.000608379 0.00183386 0.895345 0.101646 0.000566739 0
36.4 0.000608127 0.00179356 0.895373 0.101659 0.000566538 0
36.5 0.000607881 0.00175415 0.8954 0.101672 0.000566342 0
36.6 0.000607641 0.00171561 0.895426 0.101685 0.00056615 0
36.7 0.000607405 0.00167792 0.895451 0.101697 0.000565962 0
36.8 0.000607175 0.00164105 0.895476 0.10171 0.000565779 0
36.9 0.00060695 0.00160499 0.8955 0.101723 0.000565599 0
37 0.00060673 0.00156972 0.895523 0.101735 0.000565423 0
37.1 0.000606514 0.00153523 0.895545 0.101748 0.000565251 0
37.2 0.000606303 0.0015015 0.895567 0.10176 0.000565082 0
37.3 0.000606097 0.00146851 0.895588 0.101772 0.000564917 0
37.4 0.000605895 0.00143624 0.895609 0.101784 0.000564756 0
37.5 0.000605698 0.00140468 0.895628 0.101797 0.000564598 0
37.6 0.000605505 0.00137382 0.895648 0.101809 0.000564443 0
37.7 0.000605316 0.00134363 0.895666 0.101821 0.000564292 0
37.8 0.000605131 0.00131411 0.895684 0.101833 0.000564144 0
37.9 0.00060495 0.00128523 0.895701 0.101845 0.000563999 0
38 0.000604773 0.00125699 0.895718 0.101856 0.000563857 0
38.1 0.0006046 0.00122937 0.895734 0.101868 0.000563718 0
38.2 0.00060443 0.00120236 0.89575 0.10188 0.000563582 0
38.3 0.000604265 0.00117594 0.895765 0.101891 0.000563449 0
38.4 0.000604102 0.0011501 0.895779 0.101903 0.000563319 0
38.5 0.000603943 0.00112483 0.895793 0.101915 0.000563192 0
38.6 0.000603788 0.00110011 0.895807 0.101926 0.000563067 0
38.7 0.000603636 0.00107594 0.89582 0.101937 0.000562945 0
38.8 0.000603487 0.0010523 0.895833 0.101949 0.000562825 0
38.9 0.000603341 0.00102918 0.895845 0.10196 0.000562708 0
39 0.000603199 0.00100656 0.895856 0.101971 0.000562594 0
39.1 0.000603059 0.000984445 0.895867 0.101983 0.000562482 0
39.2 0.000602923 0.000962814 0.895878 0.101994 0.000562372 0
39.3 0.000602789 0.000941658 0.895888 0.102005 0.000562265 0
39.4 0.000602658 0.000920966 0.895898 0.102016 0.00056216 0
39.5 0.00060253 0.000900729 0.895908 0.102027 0.000562057 0
39.6 0.000602405 0.000880937 0.895917 0.102038 0.000561956 0
39.7 0.000602282 0.00086158 0.895926 0.102049 0.000561857 0
39.8 0.000602162 0.000842648 0.895934 0.10206 0.000561761 0
39.9 0.000602044 0.000824132 0.895942 0.10207 0.000561666 0
40 0.000601929 0.000806023 0.895949 0.102081 0.000561574 0
