#params 2.368 0.263 0.027 0.0053 errf4.34644
0 0.9947 0.0053 0 0
0.4 0.989905 0.00967875 0.00055756 5.724e-005
0.8 0.981028 0.0176312 0.00157588 0.000161771
1.2 0.964841 0.0319694 0.00343099 0.000352187
1.6 0.935817 0.0574777 0.00679486 0.000697457
2 0.885056 0.101759 0.0128429 0.00131822
2.4 0.799926 0.175262 0.0235505 0.00241721
2.8 0.667292 0.287726 0.0419927 0.00431004
3.2 0.485566 0.436209 0.0722698 0.00741747
3.6 0.285038 0.586233 0.118173 0.0121285
4 0.126819 0.676506 0.179869 0.0184598
4.4 0.0455805 0.679296 0.251073 0.0257661
4.8 0.0162618 0.629825 0.322585 0.0331025
5.2 0.00656375 0.566467 0.388907 0.0399046
5.6 0.00304324 0.504278 0.448578 0.0460225
6 0.00159024 0.447236 0.501717 0.0514687
6.4 0.000916896 0.39603 0.548867 0.0562988
6.8 0.000573134 0.350434 0.590639 0.0605759
7.2 0.000383007 0.309974 0.627623 0.0643606
7.6 0.00027063 0.27413 0.660358 0.0677083
8 0.000200413 0.242401 0.689328 0.0706689
8.4 0.000154438 0.214328 0.714967 0.0732869
8.8 0.000123116 0.189498 0.737657 0.0756016
9.2 0.000101042 0.167538 0.75774 0.0776482
9.6 8.5028e-005 0.14812 0.775516 0.0794576
10 7.31157e-005 0.13095 0.791254 0.0810573
10.4 6.40614e-005 0.115769 0.805188 0.0824716
10.8 5.70495e-005 0.102347 0.817528 0.0837219
11.2 5.15303e-005 0.0904798 0.828458 0.0848272
11.6 4.71244e-005 0.0799886 0.838142 0.0858044
12 4.35634e-005 0.0707135 0.846725 0.0866683
12.4 4.06542e-005 0.0625136 0.854333 0.087432
12.8 3.82551e-005 0.0552645 0.86108 0.0881071
13.2 3.62603e-005 0.0488558 0.867066 0.088704
13.6 3.45895e-005 0.0431902 0.872379 0.0892316
14 3.31814e-005 0.0381815 0.877097 0.0896981
14.4 3.1988e-005 0.0337537 0.88129 0.0901104
14.8 3.09717e-005 0.0298393 0.885017 0.090475
15.2 3.01025e-005 0.0263788 0.888333 0.0907972
15.6 2.93564e-005 0.0233196 0.891285 0.0910821
16 2.87138e-005 0.0206152 0.893917 0.091334
16.4 2.81589e-005 0.0182244 0.896264 0.0915566
16.8 2.76784e-005 0.0161108 0.898361 0.0917534
17.2 2.72616e-005 0.0142424 0.900235 0.0919274
17.6 2.68993e-005 0.0125907 0.901914 0.0920813
18 2.65839e-005 0.0111305 0.903419 0.0922172
18.4 2.63089e-005 0.00983961 0.90477 0.0923375
18.8 2.6069e-005 0.00869846 0.905986 0.0924437
19.2 2.58594e-005 0.00768965 0.907083 0.0925377
19.6 2.56762e-005 0.00679784 0.908073 0.0926207
20 2.5516e-005 0.00600946 0.90897 0.0926941
20.4 2.53759e-005 0.0053125 0.909784 0.092759
20.8 2.52533e-005 0.00469638 0.910525 0.0928164
21.2 2.5146e-005 0.00415171 0.911201 0.0928671
21.6 2.50521e-005 0.00367021 0.91182 0.092912
22 2.497e-005 0.00324456 0.912388 0.0929516
22.4 2.48983e-005 0.00286826 0.912912 0.0929866
22.8 2.48356e-005 0.00253561 0.913396 0.0930176
23.2 2.4781e-005 0.00224154 0.913846 0.093045
23.6 2.47333e-005 0.00198158 0.914264 0.0930692
24 2.46918e-005 0.00175176 0.914656 0.0930906
24.4 2.46558e-005 0.0015486 0.915023 0.0931095
24.8 2.46245e-005 0.001369 0.915369 0.0931263
25.2 2.45975e-005 0.00121022 0.915696 0.093141
25.6 2.45743e-005 0.00106987 0.916006 0.0931541
26 2.45543e-005 0.000945786 0.916302 0.0931657
26.4 2.45372e-005 0.000836097 0.916585 0.0931759
26.8 2.45227e-005 0.000739129 0.916856 0.0931849
27.2 2.45104e-005 0.000653408 0.917117 0.0931929
27.6 2.45001e-005 0.000577627 0.917369 0.0932
28 2.44916e-005 0.000510636 0.917614 0.0932062
28.4 2.44847e-005 0.000451414 0.917851 0.0932117
28.8 2.44791e-005 0.000399061 0.918082 0.0932166
29.2 2.44748e-005 0.000352779 0.918308 0.0932209
29.6 2.44715e-005 0.000311865 0.918528 0.0932247
30 2.44691e-005 0.000275696 0.918745 0.0932281
30.4 2.44676e-005 0.000243721 0.918958 0.093231
30.8 2.44669e-005 0.000215455 0.919167 0.0932337
31.2 2.44668e-005 0.000190467 0.919374 0.093236
31.6 2.44673e-005 0.000168378 0.919577 0.0932381
32 2.44683e-005 0.00014885 0.919779 0.0932399
32.4 2.44697e-005 0.000131587 0.919979 0.0932415
32.8 2.44715e-005 0.000116326 0.920177 0.0932429
33.2 2.44737e-005 0.000102835 0.920373 0.0932442
