#params 2.208 0.2385 0.027 0.0095 errf3.98839
0 0.9905 0.0095 0 0
0.4 0.982387 0.0168018 0.0009063 0.0001026
0.8 0.968006 0.0295954 0.00250937 0.000284059
1.2 0.942897 0.0517548 0.00533328 0.00060369
1.6 0.899986 0.0893581 0.0102718 0.00116264
2 0.829138 0.150896 0.0187986 0.00212771
2.4 0.718804 0.245371 0.0331978 0.00375739
2.8 0.563174 0.375086 0.0566129 0.0064074
3.2 0.37672 0.521818 0.0924074 0.0104583
3.6 0.203177 0.64002 0.142207 0.016094
4 0.0883685 0.686899 0.203294 0.0230062
4.4 0.0347757 0.667561 0.268865 0.0304247
4.8 0.0142793 0.617169 0.332604 0.0376344
5.2 0.00649872 0.559409 0.391548 0.0442998
5.6 0.0032892 0.503211 0.444994 0.0503414
6 0.00182802 0.451232 0.493089 0.0557761
6.4 0.00109987 0.404039 0.536235 0.0606494
6.8 0.000707603 0.361523 0.574888 0.065013
7.2 0.000481809 0.323355 0.609492 0.0689174
7.6 0.000344307 0.289152 0.640462 0.0724097
8 0.000256447 0.258532 0.668176 0.0755325
8.4 0.000197942 0.231135 0.692973 0.0783247
8.8 0.000157574 0.206629 0.715162 0.0808209
9.2 0.000128849 0.184713 0.735017 0.0830525
9.6 0.000107855 0.165118 0.752786 0.0850474
10 9.21476e-005 0.147598 0.768689 0.0868307
10.4 8.01538e-005 0.131935 0.782923 0.0884248
10.8 7.08299e-005 0.117933 0.795667 0.0898497
11.2 6.34665e-005 0.105416 0.807077 0.0911233
11.6 5.75703e-005 0.0942266 0.817295 0.0922618
12 5.27907e-005 0.0842246 0.826447 0.0932795
12.4 4.88743e-005 0.0752838 0.834648 0.0941891
12.8 4.56344e-005 0.0672919 0.841997 0.0950022
13.2 4.29314e-005 0.0601483 0.848585 0.0957289
13.6 4.06593e-005 0.0537628 0.854493 0.0963785
14 3.87368e-005 0.0480551 0.859793 0.0969592
14.4 3.71005e-005 0.0429533 0.864549 0.0974782
14.8 3.57005e-005 0.0383931 0.86882 0.0979421
15.2 3.4497e-005 0.0343169 0.872656 0.0983567
15.6 3.34584e-005 0.0306735 0.876104 0.0987273
16 3.25587e-005 0.0274169 0.879206 0.0990586
16.4 3.17768e-005 0.024506 0.881997 0.0993547
16.8 3.10954e-005 0.0219042 0.884512 0.0996194
17.2 3.05e-005 0.0195785 0.886778 0.0998559
17.6 2.99787e-005 0.0174998 0.888823 0.100067
18 2.95214e-005 0.0156418 0.890671 0.100256
18.4 2.91194e-005 0.0139811 0.892341 0.100425
18.8 2.87657e-005 0.0124966 0.893853 0.100576
19.2 2.8454e-005 0.0111698 0.895224 0.100711
19.6 2.8179e-005 0.00998385 0.896469 0.100832
20 2.79361e-005 0.00892382 0.8976 0.10094
20.4 2.77215e-005 0.00797633 0.898631 0.101036
20.8 2.75318e-005 0.00712944 0.899572 0.101122
21.2 2.73639e-005 0.00637246 0.900432 0.101199
21.6 2.72154e-005 0.00569586 0.90122 0.101268
22 2.70839e-005 0.0050911 0.901944 0.10133
22.4 2.69676e-005 0.00455055 0.90261 0.101385
22.8 2.68646e-005 0.00406739 0.903224 0.101434
23.2 2.67734e-005 0.00363553 0.903793 0.101478
23.6 2.66928e-005 0.00324952 0.904321 0.101517
24 2.66216e-005 0.0029045 0.904812 0.101552
24.4 2.65586e-005 0.00259611 0.90527 0.101583
24.8 2.6503e-005 0.00232046 0.905698 0.101611
25.2 2.6454e-005 0.00207408 0.906101 0.101636
25.6 2.64108e-005 0.00185386 0.90648 0.101659
26 2.63729e-005 0.00165703 0.906838 0.101679
26.4 2.63395e-005 0.00148109 0.907178 0.101697
26.8 2.63103e-005 0.00132383 0.9075 0.101713
27.2 2.62848e-005 0.00118327 0.907808 0.101727
27.6 2.62626e-005 0.00105764 0.908103 0.10174
28 2.62434e-005 0.000945339 0.908385 0.101751
28.4 2.62267e-005 0.000844966 0.908657 0.101761
28.8 2.62124e-005 0.00075525 0.908919 0.101771
29.2 2.62001e-005 0.00067506 0.909173 0.101779
29.6 2.61897e-005 0.000603385 0.909419 0.101786
30 2.6181e-005 0.000539319 0.909659 0.101793
30.4 2.61738e-005 0.000482056 0.909892 0.101798
30.8 2.61679e-005 0.000430873 0.91012 0.101804
31.2 2.61632e-005 0.000385124 0.910343 0.101808
31.6 2.61595e-005 0.000344233 0.910562 0.101812
32 2.61568e-005 0.000307683 0.910777 0.101816
32.4 2.61549e-005 0.000275014 0.910989 0.101819
32.8 2.61538e-005 0.000245814 0.911197 0.101822
33.2 2.61533e-005 0.000219714 0.911403 0.101825
33.6 2.61535e-005 0.000196386 0.911606 0.101827
34 2.61542e-005 0.000175534 0.911807 0.10183
34.4 2.61553e-005 0.000156896 0.912006 0.101831
34.8 2.6157e-005 0.000140238 0.912203 0.101833
35.2 2.61589e-005 0.000125348 0.912399 0.101835
35.6 2.61613e-005 0.000112039 0.912594 0.101836
36 2.61639e-005 0.000100143 0.912787 0.101837
36.4 2.61668e-005 8.95099e-005 0.912979 0.101838
36.8 2.617e-005 8.0006e-005 0.91317 0.101839
37.2 2.61734e-005 7.15112e-005 0.91336 0.10184
37.6 2.6177e-005 6.39184e-005 0.91355 0.101841
38 2.61807e-005 5.71317e-005 0.913739 0.101842
38.4 2.61846e-005 5.10657e-005 0.913927 0.101842
38.8 2.61887e-005 4.56437e-005 0.914115 0.101843
39.2 2.61929e-005 4.07974e-005 0.914302 0.101843
39.6 2.61972e-005 3.64656e-005 0.914488 0.101844
40 2.62016e-005 3.25938e-005 0.914675 0.101844
