#params 1.804 0.3325 0.033 0.04285 errf11.4611
0 0.95715 0.04285 0 0
0.4 0.927746 0.0661809 0.00569905 0.00056562
0.8 0.883626 0.100811 0.0145023 0.00143921
1.2 0.819523 0.150352 0.027913 0.00276991
1.6 0.730774 0.217284 0.0479154 0.00475456
2 0.616341 0.300096 0.0768237 0.0076227
2.4 0.482996 0.38969 0.116752 0.011584
2.8 0.347274 0.468536 0.168604 0.0167279
3.2 0.229931 0.517448 0.230953 0.0229126
3.6 0.144123 0.527651 0.29982 0.0297429
4 0.0892767 0.505384 0.370057 0.0367079
4.4 0.0567367 0.464055 0.437347 0.0433789
4.8 0.0377491 0.415209 0.499154 0.0495044
5.2 0.0264465 0.365815 0.554477 0.0549852
5.6 0.0194706 0.319314 0.603241 0.059814
6 0.0149881 0.277117 0.64583 0.0640289
6.4 0.011994 0.2396 0.682816 0.0676869
6.8 0.00992269 0.206644 0.71482 0.0708496
7.2 0.00844506 0.177912 0.742446 0.0735773
7.6 0.00736256 0.152986 0.766257 0.0759257
8 0.00655125 0.131432 0.786757 0.0779451
8.4 0.00593123 0.112838 0.804395 0.07968
8.8 0.00544947 0.0968239 0.819563 0.0811695
9.2 0.00506982 0.083049 0.832605 0.0824476
9.6 0.00476701 0.0712111 0.843817 0.0835438
10 0.00452301 0.061045 0.853457 0.0844838
10.4 0.00432467 0.0523194 0.861746 0.0852896
10.8 0.00416226 0.0448336 0.868877 0.0859802
11.2 0.00402844 0.0384136 0.875014 0.086572
11.6 0.00391758 0.0329092 0.880298 0.0870791
12 0.00382533 0.0281909 0.884851 0.0875135
12.4 0.00374828 0.0241472 0.888777 0.0878856
12.8 0.00368372 0.0206822 0.892167 0.0882043
13.2 0.00362948 0.0177134 0.895096 0.0884773
13.6 0.00358381 0.0151701 0.897631 0.0887111
14 0.0035453 0.0129915 0.899828 0.0889114
14.4 0.00351277 0.0111254 0.901736 0.0890829
14.8 0.00348527 0.00952703 0.903396 0.0892297
15.2 0.00346201 0.00815814 0.904843 0.0893555
15.6 0.00344232 0.0069858 0.906109 0.0894632
16 0.00342566 0.00598183 0.90722 0.0895554
16.4 0.00341155 0.00512207 0.908197 0.0896344
16.8 0.00339963 0.00438584 0.90906 0.089702
17.2 0.00338955 0.00375539 0.909825 0.0897599
17.6 0.00338104 0.00321553 0.910506 0.0898094
18 0.00337387 0.00275327 0.911116 0.0898519
18.4 0.00336784 0.00235744 0.911664 0.0898882
18.8 0.00336279 0.00201851 0.91216 0.0899193
19.2 0.00335856 0.00172831 0.912611 0.089946
19.6 0.00335504 0.00147982 0.913023 0.0899688
20 0.00335213 0.00126705 0.913403 0.0899883
20.4 0.00334974 0.00108487 0.913754 0.0900051
20.8 0.00334779 0.000928886 0.914081 0.0900194
21.2 0.00334621 0.000795327 0.914388 0.0900316
21.6 0.00334496 0.00068097 0.914676 0.0900421
22 0.00334399 0.000583056 0.91495 0.0900511
22.4 0.00334325 0.00049922 0.91521 0.0900588
22.8 0.00334271 0.000427439 0.91546 0.0900654
23.2 0.00334235 0.000365978 0.9157 0.090071
23.6 0.00334214 0.000313355 0.915931 0.0900759
24 0.00334205 0.000268298 0.916156 0.09008
24.4 0.00334207 0.00022972 0.916375 0.0900836
24.8 0.00334218 0.000196689 0.916589 0.0900866
25.2 0.00334238 0.000168407 0.916798 0.0900892
25.6 0.00334264 0.000144192 0.917004 0.0900914
26 0.00334296 0.000123459 0.917207 0.0900933
26.4 0.00334333 0.000105707 0.917407 0.0900949
26.8 0.00334375 9.05079e-005 0.917604 0.0900963
27.2 0.0033442 7.7494e-005 0.9178 0.0900975
27.6 0.00334468 6.63514e-005 0.917994 0.0900986
28 0.00334519 5.6811e-005 0.918186 0.0900994
28.4 0.00334572 4.86423e-005 0.918377 0.0901002
28.8 0.00334627 4.16483e-005 0.918567 0.0901008
29.2 0.00334684 3.56599e-005 0.918757 0.0901014
29.6 0.00334742 3.05325e-005 0.918945 0.0901018
30 0.00334802 2.61424e-005 0.919133 0.0901022
30.4 0.00334862 2.23835e-005 0.91932 0.0901026
30.8 0.00334924 1.91652e-005 0.919507 0.0901029
31.2 0.00334986 1.64095e-005 0.919694 0.0901031
31.6 0.00335049 1.40501e-005 0.91988 0.0901034
32 0.00335113 1.203e-005 0.920066 0.0901035
32.4 0.00335177 1.03003e-005 0.920251 0.0901037
32.8 0.00335242 8.81929e-006 0.920437 0.0901038
33.2 0.00335307 7.55124e-006 0.920622 0.090104
33.6 0.00335372 6.46552e-006 0.920807 0.0901041
34 0.00335437 5.53591e-006 0.920992 0.0901041
34.4 0.00335503 4.73996e-006 0.921177 0.0901042
34.8 0.00335569 4.05845e-006 0.921362 0.0901043
35.2 0.00335635 3.47493e-006 0.921547 0.0901043
35.6 0.00335701 2.97531e-006 0.921731 0.0901044
36 0.00335768 2.54753e-006 0.921916 0.0901044
36.4 0.00335834 2.18125e-006 0.922101 0.0901044
36.8 0.00335901 1.86764e-006 0.922286 0.0901045
37.2 0.00335968 1.59912e-006 0.92247 0.0901045
37.6 0.00336035 1.3692e-006 0.922655 0.0901045
38 0.00336101 1.17235e-006 0.92284 0.0901045
38.4 0.00336168 1.00379e-006 0.923024 0.0901046
38.8 0.00336235 8.59473e-007 0.923209 0.0901046
39.2 0.00336302 7.35904e-007 0.923394 0.0901046
39.6 0.00336369 6.301e-007 0.923579 0.0901046
40 0.00336437 5.39509e-007 0.923763 0.0901046
